TIMESTAMP,GPP_NT_VUT_REF,TA_F,SW_IN_F,VPD_F
2005-09-04,6.21757,13.37,234.502,6.805
2005-09-05,5.56736,13.141,210.986,6.843
2005-09-06,6.2136,12.199,240.641,6.777
2005-09-07,7.17885,12.466,226.619,6.228
2005-09-08,7.87438,13.628,207.491,7.144
2005-09-09,5.46357,11.667,115.393,3.26
2005-09-10,3.88132,10.103,67.999,0.72
2005-09-11,3.48189,9.485,118.651,0.89
2005-09-12,4.47584,8.444,174.37,1.908
2005-09-13,4.95978,9.96,198.735,2.782
2005-09-14,5.68668,10.983,220.74,2.597
2005-09-15,4.40619,10.642,223.226,4.126
2005-09-16,4.65247,10.47,196.786,3.393
2005-09-17,5.07376,3.301,95.772,0.334
2005-09-18,6.12665,2.383,94.633,0.486
2005-09-19,4.5537,3.888,129.196,0.315
2005-09-20,3.51126,3.69,56.423,0.238
2005-09-21,2.58393,6.018,179.881,1.31
2005-09-22,2.98665,8.341,170.005,2.401
2005-09-23,3.84423,8.91,195.739,3.102
2005-09-24,3.90733,8.894,202.88,4.062
2005-09-25,4.64873,9.333,120.931,4.263
2005-09-26,5.06153,9.077,185.978,3.229
2005-09-27,2.74446,7.938,44.607,1.114
2005-09-28,4.8385,8.707,163.98,2.313
2005-09-29,2.09244,6.082,47.271,1.179
2005-09-30,3.26816,3.478,190.665,2.887
2005-10-01,2.43227,5.816,46.925,0.777
2005-10-02,3.94221,1.47,21.925,0.317
2005-10-03,3.76538,0.269,93.126,0.322
2005-10-04,4.24317,2.72,80.437,0.713
2005-10-05,4.06709,4.199,91.78,1.256
2005-10-06,5.94368,7.355,144.757,3.523
2005-10-07,6.29079,7.433,139.563,3.801
2005-10-08,4.79023,7.487,162.541,3.05
2005-10-09,5.08852,7.833,170.102,3.23
2005-10-10,3.94218,7.86,173.726,4.464
2005-10-11,6.37737,6.695,104.291,4.168
2005-10-12,3.22857,5.678,166.99,4.29
2005-10-13,2.59663,5.582,164.269,4.081
2005-10-14,2.09497,6.576,164.316,5.141
2005-10-15,3.33651,9.183,163.864,7.873
2005-10-16,1.93868,8.053,157.651,6.131
2005-10-17,1.90497,6.323,157.948,5.11
2005-10-18,2.16877,6.594,155.882,5.351
2005-10-19,3.80599,8.442,86.546,5.273
2005-10-20,3.11545,8.04,68.705,2.398
2005-10-21,3.60458,7.056,99.897,3.697
2005-10-22,4.65864,7.217,140.462,4.047
2005-10-23,0.767702,6.294,40.423,1.7
2005-10-24,2.44333,5.958,132.363,2.962
2005-10-25,2.32193,7.493,86.69,4.948
2005-10-26,2.72926,9.194,126.889,5.761
2005-10-27,3.58524,12.258,134.339,9.07
2005-10-28,3.1786,11.542,132.795,9.337
2005-10-29,2.96017,10.701,133.845,9.752
2005-10-30,2.79748,10.478,124.859,9.042
2005-10-31,2.88489,10.875,120.692,7.811
2005-11-01,1.10767,7.471,43.585,2.443
2005-11-02,2.16032,5.277,67.425,1.48
2005-11-03,1.18861,8.865,102.893,3.978
2005-11-04,0.382676,7.744,57.604,3.897
2005-11-05,0.389837,2.887,30.878,0.542
2005-11-06,1.0377,2.087,44.671,0.256
2005-11-07,0.786356,4.185,106.624,1.864
2005-11-08,2.33075,5.561,107.175,4.607
2005-11-09,1.60308,5.006,104.88,4.489
2005-11-10,1.6653,2.013,103.307,1.839
2005-11-11,2.83362,3.442,103.7,4.454
2005-11-12,2.19112,3.746,103.294,4.923
2005-11-13,2.34575,4.369,90.175,3.979
2005-11-14,2.12574,4.251,99.798,4.999
2005-11-15,2.58423,4.779,92.098,3.928
2005-11-16,1.44004,2.369,24.679,1.881
2005-11-17,0.16779,-4.415,81.463,1.238
2005-11-18,-0.174027,-6.633,67.904,0.866
2005-11-19,0.708157,-8.217,77.883,0.711
2005-11-20,0.501318,-5.944,84.299,1.825
2005-11-21,-0.400523,-4.078,24.789,0.444
2005-11-22,0.991145,-8.13,69.751,0.436
2005-11-23,0.907961,-9.968,73.722,0.4
2005-11-24,1.08415,-12.294,79.254,0.341
2005-11-25,0.0199778,-7.706,29,0.446
2005-11-26,0.426072,-7.96,33.18,0.391
2005-11-27,1.03999,-8.994,87.291,0.574
2005-11-28,1.35493,-8.183,68.74,1.067
2005-11-29,1.59171,-5.099,43.028,0.947
2005-11-30,0.652561,-6.981,50.64,0.643
2005-12-01,0.90834,-6.438,85.785,1.864
2005-12-02,0.134369,-1.634,46.895,2.565
2005-12-03,1.25846,-1.983,10.504,0.455
2005-12-04,0.916704,-1.812,75.545,1.342
2005-12-05,1.18299,-2.072,56.663,0.55
2005-12-06,0.276339,-4.403,25.256,0.708
2005-12-07,0.489604,-5.443,38.39,0.472
2005-12-08,-0.262886,-6.717,27.633,0.581
2005-12-09,0.292425,-7.081,66.885,0.511
2005-12-10,0.555509,-9.231,78.4,0.839
2005-12-11,-0.179059,-5.805,77.489,1.781
2005-12-12,0.783818,-1.02,64.277,2.888
2005-12-13,0.462195,-2.464,74.587,0.651
2005-12-14,-1.14935,-5.669,40.993,0.469
2005-12-15,1.23947,-8.01,70.57,0.784
2005-12-16,2.21822,-3.533,5.324,0.326
2005-12-17,-1.11503,-7.23,13.665,0.494
2005-12-18,2.45229,-10.253,31.89,0.378
2005-12-19,0.155074,-8.987,44.329,0.397
2005-12-20,-0.498078,-7.003,55.976,0.475
2005-12-21,-0.156461,-7.284,64.006,0.728
2005-12-22,0.00504816,-4.308,52.605,1.047
2005-12-23,0.2982,-3.012,28.182,0.338
2005-12-25,0.196562,-5.363,55.525,0.534
2005-12-26,1.03635,-9.369,53.419,0.434
2005-12-29,0.842976,-15.782,50.19,0.34
2005-12-30,1.36014,-14.422,66.455,0.681
2006-01-01,0.0370069,-5.267,33.61,0.63
2006-01-02,0.113832,-5.617,34.58,0.716
2006-01-03,0.792753,-6.913,69.458,0.44
2006-01-04,1.18214,-10.374,78.596,0.496
2006-01-05,1.38198,-8.681,72.124,0.881
2006-01-06,1.29619,-6.952,80.056,1.343
2006-01-07,0.899267,-6.027,83.17,1.956
2006-01-08,0.689742,-5.414,80.479,2.185
2006-01-09,0.726869,-5.567,84.211,2.166
2006-01-10,0.761195,-6.14,86.444,2.4
2006-01-11,0.412466,-4.891,87.13,2.716
2006-01-12,0.824975,-4.993,81.434,2.71
2006-01-13,0.650895,-3.996,89.774,3.054
2006-01-14,0.579451,-3.514,90.123,3.333
2006-01-15,0.945367,-5.252,90.816,2.645
2006-01-16,0.397722,-7.773,91.032,1.982
2006-01-17,-0.0428704,-4.391,52.77,1.44
2006-01-18,0.0480499,-3.219,14.01,0.547
2006-01-19,1.52655,-4.458,97.084,0.729
2006-01-20,1.54104,-1.256,93.176,1.199
2006-01-21,0.247212,-2.409,68.582,1.095
2006-01-22,1.26769,-5.928,73.414,0.519
2006-01-23,0.55409,-9.433,100.09,0.606
2006-01-24,1.58351,-6.063,104.262,2.48
2006-01-25,0.658517,-5.064,72.171,2.523
2006-01-26,0.627461,-9.295,75.865,1.089
2006-01-27,0.670978,-6.276,39.394,1.062
2006-01-28,0.114151,-0.858,69.885,2.343
2006-01-29,0.887896,0.169,76.212,2.304
2006-01-30,0.999376,0.655,105.072,2.58
2006-01-31,0.456048,1.473,111.273,4.645
2006-02-01,0.628139,2.491,115.169,5.179
2006-02-02,0.350011,0.122,118.797,4.314
2006-02-03,0.11124,-1.453,119.201,4.293
2006-02-04,-0.0400245,-4.338,121.5,3.089
2006-02-05,-0.358916,-7.442,121.168,1.671
2006-02-06,0.363547,-6.662,92.938,0.85
2006-02-07,1.51021,-5.372,74.497,0.401
2006-02-08,1.41843,-6.789,87.936,0.541
2006-02-09,2.33823,-6.444,69.941,0.979
2006-02-10,0.379347,-8.737,71.497,0.762
2006-02-11,0.28291,-9.788,135.351,0.708
2006-02-12,0.0130507,-9.385,140.085,1.771
2006-02-13,1.12888,-6.897,141.512,2.106
2006-02-14,2.13372,-3.51,131.094,2.14
2006-02-15,2.0531,-1.726,47.787,1.436
2006-02-16,2.05889,-0.412,60.463,0.351
2006-02-17,1.59969,-3.04,105.809,0.623
2006-02-18,0.692971,-3.16,58.905,1.029
2006-02-19,0.964427,-1.864,114.281,2.056
2006-02-20,0.0447202,-1.89,89.789,0.608
2006-02-21,1.52871,-3.521,128.347,1.621
2006-02-22,0.655676,-3.892,98.655,1.673
2006-02-23,0.592189,-5.397,136.237,1.296
2006-02-24,0.12472,-5.611,105.526,1.102
2006-02-25,-0.0544923,-4.665,87.404,0.659
2006-02-27,-0.410825,-10.234,153.189,0.532
2006-02-28,0.419068,-11.454,144.805,0.77
2006-03-01,-0.273647,-10.649,91.79,0.695
2006-03-02,0.581121,-11.678,150.422,0.87
2006-03-03,-0.474968,-4.058,133.986,2.001
2006-03-04,-0.986982,-1.125,78.128,0.905
2006-03-05,-2.21477,-7.589,86.275,0.555
2006-03-06,-0.0980363,-10.047,150.852,0.838
2006-03-07,-0.431217,-9.835,146.565,0.881
2006-03-08,-1.36478,-6.864,69.744,0.757
2006-03-09,0.167115,-0.001,149.683,0.292
2006-03-10,-1.34923,-2.978,154.184,1.097
2006-03-11,-1.42175,-6.426,108.6,1.162
2006-03-13,0.679256,-13.456,208.06,0.81
2006-03-14,0.334815,-7.552,212.641,1.683
2006-03-15,-0.408335,-4.417,202.939,2.143
2006-03-16,-0.365826,-4.776,208.968,1.696
2006-03-17,0.191431,-3.742,215.881,2.826
2006-03-18,0.248606,-1.991,221.173,3.464
2006-03-19,0.422488,0.956,225.039,4.83
2006-03-20,0.136665,1.69,198.508,4.568
2006-03-21,0.740843,1.819,139.029,2.206
2006-03-22,0.636876,1.056,192.399,1.755
2006-03-23,0.848834,-0.469,148.55,1.422
2006-03-24,1.24159,0.953,106.985,2.028
2006-03-25,1.16702,2.703,157.477,2.724
2006-03-26,1.26141,5.565,196.214,3.091
2006-03-27,1.56201,8.024,206.798,5.485
2006-03-28,1.38699,0.876,46.14,0.778
2006-03-29,2.61329,-1.352,166.578,1.091
2006-03-30,1.90518,1.378,141.383,2.662
2006-03-31,2.87867,3.728,234.409,2.458
2006-04-01,2.74264,3.997,193.88,4.009
2006-04-02,3.08868,3.503,235.741,2.878
2006-04-03,2.62283,-0.208,193.373,1.216
2006-04-04,1.41066,0.637,260.305,3.618
2006-04-05,1.93368,-0.374,107.254,1.075
2006-04-06,0.438482,-4.792,182.858,0.711
2006-04-07,0.411653,-1.567,271.323,3.576
2006-04-08,1.17417,2.96,269.904,5.356
2006-04-09,2.06977,4.183,188.482,4.097
2006-04-10,0.922649,1.49,92.711,1.575
2006-04-11,0.181674,-5.057,147.603,0.882
2006-04-12,0.858775,-4.485,162.962,1.089
2006-04-13,-0.43584,-1.683,159.154,0.968
2006-04-14,2.31256,2.749,277.702,1.224
2006-04-15,2.4127,5.896,137.688,3.956
2006-04-16,3.3031,3.834,182.097,1.81
2006-04-17,4.18688,3.477,211.171,2.455
2006-04-18,3.04524,2.478,176.162,1.187
2006-04-19,4.51238,3.41,220.555,2.408
2006-04-20,4.8384,4.884,242.559,4.304
2006-04-21,4.82972,6.267,293.409,5.227
2006-04-22,4.15285,6.819,223.067,5.209
2006-04-23,2.76199,5.697,227,2.398
2006-04-24,4.87317,7.328,169.922,4.49
2006-04-25,6.4652,6.944,147.778,3.55
2006-04-26,3.72842,5.744,145.727,1.979
2006-04-27,3.27963,4.641,177.036,1.059
2006-04-28,2.8141,3.05,81.142,0.299
2006-04-29,1.82391,0.126,79.698,0.489
2006-04-30,1.5838699999999999,-1.302,300.738,1.748
2006-05-01,4.52576,3.885,263.327,3.753
2006-05-02,6.17764,6.32,192.1,4.8
2006-05-03,5.26535,8.99,304.517,6.942
2006-05-04,6.04925,10.005,304.801,6.645
2006-05-05,2.12349,6.512,58.5,1.656
2006-05-06,4.40066,5.217,149.6,1.582
2006-05-07,5.9304,7.006,301.298,4.57
2006-05-08,5.38908,7.31,129.782,3.579
2006-05-11,5.14466,8.39,328.649,5.139
2006-05-12,8.64727,8.71,237.359,6.395
2006-05-13,5.54325,8.269,218.43,4.212
2006-05-15,8.62707,8.943,257.095,6.391
2006-05-16,5.64811,10.291,212.006,4.622
2006-05-17,5.89291,10.726,232.319,4.278
2006-05-18,4.67503,11.478,144.572,4.928
2006-05-19,4.70815,7.751,293.957,2.156
2006-05-20,6.08781,7.16,193.914,2.047
2006-05-21,3.50704,6.406,127.6,1.21
2006-05-22,5.99807,10.19,146.749,5.561
2006-05-23,7.19792,3.357,140.16,0.829
2006-05-24,5.83857,3.237,168.774,1.452
2006-05-25,6.18679,5.537,211.643,3.365
2006-05-26,6.91094,9.049,233.424,3.908
2006-05-27,4.51277,10.104,153.389,2.325
2006-05-28,3.88014,8.892,92.242,1.752
2006-05-29,5.88836,4.897,139.193,0.916
2006-05-30,1.81985,-0.776,183.144,1.077
2006-05-31,1.43913,-1.081,266.34,0.77
2006-06-01,1.37258,-0.671,165.87,0.938
2006-06-02,2.49751,-0.638,192.126,1.223
2006-06-03,2.79164,1.928,201.997,1.676
2006-06-04,2.55045,2.781,104.332,0.761
2006-06-05,3.06926,3.239,144.409,1.385
2006-06-06,4.28662,3.7,245.111,1.981
2006-06-07,5.11687,4.722,359.532,4.1
2006-06-08,5.15015,7.135,319.976,4.986
2006-06-09,6.35301,8.338,282.872,5.042
2006-06-10,6.13116,10.7,317.24,6.674
2006-06-11,5.20011,12.072,347.605,7.861
2006-06-12,5.62952,13.423,342.985,7.575
2006-06-13,6.53447,14.299,352.427,8.02
2006-06-14,6.6921,14.973,344.106,9.36
2006-06-15,6.76954,16.864,311.664,11.756
2006-06-16,6.9629,15.51,228.813,8.673
2006-06-17,6.37748,14.034,198.498,5.925
2006-06-18,7.96176,16.083,300.719,9.576
2006-06-19,7.78585,16.488,316.652,10.02
2006-06-20,7.92773,18.308,258.51,12.95
2006-06-21,7.19659,18.305,260.547,12.161
2006-06-22,4.82666,13.251,165.243,2.844
2006-06-23,6.38972,13.413,338.185,3.019
2006-06-24,6.5585,16.061,243.018,7.335
2006-06-25,6.20266,15.783,286.811,7.194
2006-06-26,5.87874,15.531,294.012,5.788
2006-06-27,5.59262,16.108,255.991,6.85
2006-06-28,5.17412,14.17,225.721,3.88
2006-06-29,1.80032,10.691,114.026,1.31
2006-06-30,6.98954,13.101,352.889,5.803
2006-07-01,4.67508,13.827,348.941,6.719
2006-07-02,3.77437,14.833,286.411,8.221
2006-07-03,2.63185,16.424,341.056,9.461
2006-07-04,3.66723,16.81,309.225,8.46
2006-07-05,5.02557,16.431,260.564,7.583
2006-07-06,6.01009,11.878,184.167,2.687
2006-07-07,5.022,10.012,91.158,1.333
2006-07-08,6.00207,11.073,193.552,1.189
2006-07-09,6.55218,13.894,292.66,6
2006-07-10,4.99335,15.149,293.574,8.184
2006-07-11,6.02054,16.903,320.169,8.756
2006-07-12,5.66775,15.161,252.37,6.046
2006-07-13,6.61005,14.744,220.247,6.013
2006-07-14,5.49934,14.834,270.687,5.152
2006-07-15,5.76483,16.157,330.326,7.105
2006-07-16,5.48972,15.81,331.744,7.796
2006-07-17,5.41018,16.024,329.55,8.992
2006-07-18,5.6647,17.295,320.533,10.968
2006-07-19,5.89135,18.544,309.003,13.655
2006-07-20,6.76865,19.04,290.909,10.963
2006-07-21,4.99298,16.006,188.616,6.379
2006-07-22,5.63343,16.966,269.635,9.656
2006-07-23,5.89342,15.689,218.547,6.582
2006-07-24,6.35538,17.551,306.133,10.36
2006-07-25,6.32047,18.73,319.751,11.736
2006-07-26,6.62218,18.014,267.958,10.018
2006-07-27,6.38914,17.901,226.221,10.383
2006-07-28,5.71197,13.681,212.046,3.792
2006-07-29,6.73115,11.822,113.605,1.364
2006-07-30,7.47869,14.997,282.951,6.762
2006-07-31,7.23628,14.194,190.761,4.679
2006-08-01,8.74257,11.749,135.596,0.795
2006-08-02,7.66139,10.613,266.084,3.758
2006-08-05,5.8554,7.101,136.6,1.041
2006-08-06,6.24862,7.13,73.743,0.646
2006-08-07,5.12187,7.652,77.523,0.482
2006-08-08,10.6929,8.957,147.761,1.505
2006-08-09,11.0548,9.072,203.615,1.868
2006-08-10,7.81659,7.047,78.382,1.921
2006-08-11,6.39634,6.167,141.473,1.503
2006-08-12,4.61359,4.308,117.061,0.862
2006-08-13,5.55596,5.056,134.63,1.554
2006-08-14,5.13977,6.21,152.081,1.742
2006-08-15,4.22878,9.129,275.866,5.478
2006-08-16,5.5702,9.587,114.358,2.806
2006-08-17,4.9058,14.203,140.081,7.773
2006-08-18,5.00229,13.525,247.816,6.607
2006-08-19,6.81198,13.736,154.127,6.119
2006-08-20,4.16034,9.778,121.05,2.059
2006-08-21,4.56889,8.913,177.819,2.489
2006-08-22,4.96224,8.807,156.647,2.4
2006-08-23,3.70396,10.417,277.1,4.238
2006-08-24,5.73458,10.042,190.291,3.544
2006-08-25,4.65085,7.703,251.761,3.055
2006-08-26,5.42855,8.481,236.758,3.57
2006-08-27,3.90182,6.621,90.423,1.034
2006-08-28,4.57025,6.287,91.418,0.788
2006-08-29,5.32545,3.415,93.563,1.175
2006-08-30,4.15597,2.312,115.913,0.738
2006-08-31,4.13313,5.542,246.429,3.071
2006-09-01,3.39451,10.472,254.78,7.6
2006-09-02,2.81719,12.522,203.894,5.94
2006-09-03,1.80754,12.565,90.188,3.441
2006-09-04,2.5358,15.219,218.608,5.114
2006-09-05,1.54312,15.497,245.275,9.015
2006-09-06,1.42735,16.399,226.744,11.39
2006-09-07,3.26575,15.094,161,6.769
2006-09-09,4.49578,12.675,238.601,6.435
2006-09-10,5.00305,13.949,212.054,7.001
2006-09-11,5.50839,13.026,210.26,4.401
2006-09-12,5.06118,12.599,226.248,7.085
2006-09-13,6.25279,12.823,201.41,7.683
2006-09-14,5.03749,12.833,102.888,6.728
2006-09-15,4.3931,13.112,93.155,5.741
2006-09-16,4.61291,11.733,164.836,5.534
2006-09-17,3.13691,8.953,74.233,0.722
2006-09-18,4.85183,8.906,94.484,1.427
2006-09-19,3.81254,8.001,88.151,1.383
2006-09-20,4.00304,9.657,204.091,4.884
2006-09-21,3.77098,12.691,209.713,7.436
2006-09-22,2.9378,12.982,208.6,8.099
2006-09-23,3.67754,14.233,201.166,8.469
2006-09-24,6.83031,13.54,188.643,6.253
2006-09-25,4.27772,10.128,66.45,2.583
2006-09-26,3.65486,7.53,87.482,0.959
2006-09-27,4.0473,8.152,169.152,1.188
2006-09-28,3.16126,9.233,190.129,3.085
2006-09-29,4.34863,10.45,168.191,3.876
2006-09-30,4.51991,11.124,184.557,4.907
2006-10-01,4.33841,11.15,81.788,2.772
2006-10-02,4.11726,12.324,157.281,4.415
2006-10-03,1.59982,12.2,28.404,4.897
2006-10-04,0.691791,3.379,77.449,0.652
2006-10-05,2.21956,3.064,87.807,1.082
2006-10-06,3.91532,5.472,139.345,3.426
2006-10-07,1.74663,5.347,91.316,2.054
2006-10-08,3.0452,6.458,177.387,5.426
2006-10-09,2.53932,9.196,178.15,6.81
2006-10-10,2.3362,9.849,168.124,6.989
2006-10-11,3.71818,10.347,163.446,8.118
2006-10-12,2.72847,8.662,151.411,5.27
2006-10-13,2.24155,8.207,159.306,3.138
2006-10-14,2.1911,7.41,125.926,3.079
2006-10-15,4.14951,7.147,123.38,3.541
2006-10-16,1.87156,7.034,159.478,5.089
2006-10-17,2.40617,7.448,159.164,5.975
2006-10-18,3.31477,9.678,133.781,8.252
2006-10-19,2.56198,9.043,61.074,4.682
2006-10-20,4.21483,7.676,111.678,3.905
2006-10-21,2.36284,7.285,110.818,3.03
2006-10-22,4.28749,8.455,137.719,4.392
2006-10-23,2.88519,10.859,59.935,5.392
2006-10-24,3.09043,8.706,101.83,2.13
2006-10-25,4.02553,7.999,124.52,5.46
2006-10-26,3.30635,12.742,130.146,8.737
2006-10-27,2.86997,11.228,116.801,5.93
2006-10-28,3.12907,9.94,106.722,3.515
2006-10-30,1.83449,4.367,126.561,2.917
2006-10-31,2.22133,8.334,97.996,5.198
2006-11-01,1.82127,1.634,49.822,1.599
2006-11-02,1.35922,-6.367,117.308,1.264
2006-11-03,1.3376,-6.212,70.687,0.537
2006-11-04,0.854294,-5.145,114.205,1.192
2006-11-05,1.3691,-0.539,66.746,2.786
2006-11-06,1.10758,2.785,102.915,4.381
2006-11-07,1.51678,6.676,109.866,6.93
2006-11-08,1.88144,4.408,101.537,4.551
2006-11-09,1.00234,3.112,28.735,1.756
2006-11-10,1.16787,1.044,106.392,2.492
2006-11-11,0.73651,2.31,39.372,4.019
2006-11-12,0.508027,0.169,37.805,0.894
2006-11-13,0.333261,0.262,62.146,1.21
2006-11-14,1.59229,4.437,57.557,0.624
2006-11-15,2.50212,5.31,97.949,2.776
2006-11-16,2.42172,6.085,90.013,4.202
2006-11-17,1.49272,7.389,64.174,4.963
2006-11-18,1.34458,4.84,51.44,1.818
2006-11-19,3.01381,3.27,85.598,2.644
2006-11-20,1.10986,-0.879,90.61,1.195
2006-11-21,1.82064,0.652,60.198,2.572
2006-11-22,1.0744,-3.169,54.904,0.923
2006-11-23,3.07065,1.08,53.91,1.7
2006-11-24,1.58308,5.309,60.439,3.69
2006-11-25,1.17286,8.258,66.668,4.804
2006-11-26,1.71692,6.781,85.589,4.722
2006-11-27,1.63436,6.431,83.895,6.253
2006-11-28,2.50638,6.04,74.963,6.138
2006-11-29,1.66015,1.51,56.36,1.931
2006-11-30,1.84807,2.617,80.793,3.905
2006-12-01,1.3501,3.433,82.195,5.705
2006-12-02,1.46472,3.826,78.833,5.672
2006-12-03,1.56998,3.934,37.942,3.798
2006-12-04,0.485037,3.721,63.906,2.635
2006-12-05,1.23816,5.11,69.71,2.388
2006-12-06,0.0303104,3.212,21.692,1.373
2006-12-07,1.05118,0.615,52.539,0.554
2006-12-08,0.446276,4.484,55.546,2.895
2006-12-09,1.39298,-2.488,12.514,0.454
2006-12-10,2.32281,-5.199,49.558,0.632
2006-12-11,1.59865,-6.137,73.488,1.409
2006-12-12,1.26128,-2.106,38.686,1.739
2006-12-13,0.30593,-2.03,75.908,2.422
2006-12-14,-5.78575e-4,2.43,74.578,4.522
2006-12-15,0.156735,3.735,69.932,5.214
2006-12-16,0.664979,2.409,65.971,3.106
2006-12-17,1.30215,0.646,33.66,0.701
2006-12-18,1.32891,-4.247,35.022,0.401
2006-12-21,1.12678,-4.919,74.402,1.899
2006-12-22,2.05717,-3.689,74.684,2.832
2006-12-23,0.720314,0.52,73.084,4.145
2006-12-24,-0.16262,0.635,74.209,4.233
2006-12-25,0.28122,0.428,73.55,3.706
2006-12-26,0.0288634,0.764,74.64,4.101
2006-12-27,0.403629,0.436,73.505,4.025
2006-12-28,0.708242,-1.126,70.369,3.332
2006-12-29,0.258835,-0.531,71.787,3.53
2006-12-30,0.497743,1.15,60.153,4.385
2006-12-31,1.00538,3.102,70.688,4.306
2007-01-01,0.135835,0.629,20.889,2.202
2007-01-02,-0.806694,-4.367,30.455,0.927
2007-01-03,0.305595,-4.705,48.061,0.821
2007-01-04,0.208412,-0.894,35.491,0.557
2007-01-05,-0.125158,-1.485,76.022,0.898
2007-01-06,-0.0303642,-0.634,73.736,1.126
2007-01-07,0.288077,0.795,70.168,1.445
2007-01-08,-0.256463,0.216,59.716,2.007
2007-01-09,-0.0871512,1.555,30.492,0.375
2007-01-10,0.687715,3.989,77.138,1.5
2007-01-11,0.731237,1.681,69.544,1.973
2007-01-12,0.417778,1.365,44.277,1.152
2007-01-13,0.835927,2.488,84.696,2.946
2007-01-14,0.834374,1.708,78.663,3.262
2007-01-15,-0.519006,1.176,85.527,4.902
2007-01-16,0.886313,1.831,71.985,3.901
2007-01-17,1.37893,0.242,81.658,2.866
2007-01-18,0.611249,2.955,40.491,3.065
2007-01-19,0.397513,3.749,19.075,0.593
2007-01-20,0.146241,3.017,67.056,1.162
2007-01-21,1.01295,-0.566,53.328,0.747
2007-01-22,0.740893,-2.545,31.967,1.153
2007-01-23,2.29456,-0.85,62.883,0.356
2007-01-24,3.40506,-9.507,47.878,0.327
2007-01-25,4.2849,-12.522,77.505,0.305
2007-01-26,4.04913,-12.474,79.149,0.338
2007-01-27,3.10098,-8.776,33.85,0.45
2007-01-28,0.173768,-5.567,108.934,1.092
2007-01-29,1.64615,-5.858,108.859,1.128
2007-01-30,0.534244,-1.637,109.531,2.596
2007-01-31,-0.229483,0.022,113.123,3.396
2007-02-01,0.14954,-0.899,93.257,2.173
2007-02-02,0.319954,0.258,112.239,3.501
2007-02-03,0.135869,-1.851,110.552,1.159
2007-02-04,0.675711,-1.781,119.957,3.303
2007-02-05,-0.0317929,0.848,104.234,4.43
2007-02-06,0.275848,-2.959,54.186,1.383
2007-02-07,0.583768,-2.374,79.013,1.584
2007-02-08,0.914217,-1.159,72.734,2.461
2007-02-09,0.0729946,-0.758,130.393,3.139
2007-02-10,0.0231251,-1.249,110.859,3.035
2007-02-11,0.148189,-1.037,71.265,1.725
2007-02-12,-0.283206,-0.472,47.631,0.898
2007-02-13,-0.616676,-2.109,65.95,1.323
2007-02-14,1.20558,-1.207,75.651,2.708
2007-02-15,0.133078,-0.8,118.883,2.026
2007-02-16,1.43981,0.899,144.584,4.828
2007-02-17,0.65822,3.904,128.238,6.373
2007-02-18,0.672996,0.053,148.108,3.601
2007-02-19,0.948388,0.474,109.338,2.318
2007-02-20,1.40712,1.001,156.291,4.443
2007-02-21,1.54074,1.951,138.624,4.375
2007-02-22,1.21987,2.137,131.966,2.967
2007-02-23,1.37568,1.471,75.366,3.125
2007-02-24,1.87977,0.874,89.223,2.845
2007-02-25,1.65131,-0.301,57.338,1.963
2007-02-26,0.797098,-2.142,71.19,0.854
2007-02-27,1.13794,-2.738,131.353,1.215
2007-02-28,1.19473,1.524,127.689,0.828
2007-03-01,2.01427,1.396,117.664,2.123
2007-03-02,1.27587,-1.17,114.856,0.869
2007-03-03,1.4271,0.36,61.369,0.681
2007-03-04,1.97256,1.003,184.589,2.64
2007-03-05,1.42332,2.069,115.471,2.856
2007-03-06,1.60663,4.116,139.391,4.025
2007-03-07,1.37246,1.996,107.015,1
2007-03-08,1.9494,0.065,102.142,0.686
2007-03-09,1.75383,-1.229,190.244,2.015
2007-03-10,1.63723,-2.939,111.732,1.08
2007-03-12,0.81895,3.739,206.886,6.292
2007-03-13,0.145872,3.691,204.932,5.498
2007-03-14,0.532,2.917,202.91,3.894
2007-03-15,0.661506,4.125,206.397,4.739
2007-03-16,1.22712,3.767,210.094,4.552
2007-03-17,1.17431,1.888,166.398,2.973
2007-03-18,1.73167,3.862,206.621,3.492
2007-03-19,1.32475,-3.735,132.72,0.883
2007-03-20,1.66921,-6.438,85.902,0.784
2007-03-21,1.66525,-7.191,173.203,0.836
2007-03-22,1.67592,-7.545,174.589,0.757
2007-03-23,1.72546,-6.032,167.284,0.699
2007-03-24,1.11534,-5.272,180.185,0.793
2007-03-25,2.23506,-1.573,160.954,1.773
2007-03-26,1.93974,2.111,220.757,3.62
2007-03-27,2.83668,1.283,203.207,3.371
2007-03-28,1.68612,0.179,180.079,3.012
2007-03-29,2.00818,1.182,197.136,3.335
2007-03-30,3.06568,1.131,204.749,3.207
2007-03-31,1.12484,0.095,144.874,1.523
2007-04-01,3.25031,2.817,183.228,3.694
2007-04-02,2.42639,3.532,181.68,3.521
2007-04-03,1.83398,1.929,154.771,2.364
2007-04-04,0.842417,-0.906,241.632,0.504
2007-04-05,0.424958,1.235,258.184,2.147
2007-04-06,0.769624,4.267,258.099,4.245
2007-04-07,1.93754,5.517,259.867,4.504
2007-04-08,1.81261,4.017,204.2,2.632
2007-04-09,2.44019,4.885,264.814,4.623
2007-04-10,2.2871,5.858,268.047,5.261
2007-04-11,3.39628,7.81,267.987,7.141
2007-04-12,4.50406,8.81,251.55,6.493
2007-04-13,4.71197,8.992,251.334,6.592
